StartDate,EndDate,AssetID,MachineName,MachineType,OEM,Model,VIN,Manufacturing year,EngineType,EmissionStandard,Site,Group,Active (hh:mm),Idle (hh:mm),Total On (hh:mm),Off (hh:mm),Idle (%),Utilisation (%),Fuel (L),Fuel burn (l/h),CO2 Emissions (t),Tips,Indicative payload (t),Data Level (%),Telematics found,Activity Data Source,Location Data Source,Hour Meter Data Source,Productivity Data Source,Fuel Data Source,Ownership type,Owner,Note,Subscriptions
2023/07/31,2023/08/01,GR 01,GR 01,GRADER,KOMATSU,GD675-5,65074,,,,RHINO MINE,UNALLOCATED,03:13,00:00,03:13,34:58,0,100,153,47.48,0.4,,,100,Yes,MaxActive - LoRa 4CBC9831BD4B2CE8,MaxActive - LoRa 4CBC9831BD4B2CE8,MaxActive - LoRa 4CBC9831BD4B2CE8,Komatsu - AEMP 2.0,Komatsu - AEMP 2.0,,,,
2023/07/31,2023/08/01,GUZ1551,Caminhao GUZ1551,DUMP_TRUCK,OTHER,1929,,,Diesel,Stage I,CACHOEIRO,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - LoRa 4CBC983211E9E548,,MaxActive - LoRa 4CBC983211E9E548,,,OWNED,Imerys,,
2023/07/31,2023/08/01,H50052,WA 500,WHEELED_LOADER,KOMATSU,WA 500,H50052,2017,Diesel,,QUARTZ DE DORDOGNE,UNALLOCATED,16:07,00:00,16:07,22:56,0,100,,,,,,100,Yes,MaxTracker 354018118822539,MaxTracker 354018118822539,MaxTracker 354018118822539,Komatsu - AEMP 2.0,Komatsu - AEMP 2.0,leasing,,,
2023/07/31,2023/08/01,H50276,H50276,OTHER,KOMATSU,,H50276,,,,QUARTZ DE DORDOGNE,UNALLOCATED,09:00,01:24,10:24,,13.5,86.5,289,27.79,0.76,,,50,Yes,Komatsu - AEMP 2.0,Komatsu - AEMP 2.0,Komatsu - AEMP 2.0,Komatsu - AEMP 2.0,Komatsu - AEMP 2.0,,,,
2023/07/31,2023/08/01,H55137,WA 475,WHEELED_LOADER,KOMATSU,WA 470,H47163,2017,Diesel,,QUARTZ DE DORDOGNE,UNALLOCATED,,,,,,,117,,0.31,,,0,Yes,MaxTracker 354018118762545,MaxTracker 354018118762545,MaxTracker 354018118762545,Komatsu - AEMP 2.0,Komatsu - AEMP 2.0,leasing,,,
2023/07/31,2023/08/01,H6,T45,DRILL,OTHER,T45-10SF,TMG19SED0494/8992012200,,Diesel,,GLOMEL,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - LoRa 4CBC9831694805E9,,MaxActive - LoRa 4CBC9831694805E9,,,,,,
2023/07/31,2023/08/01,H80326,WA 200-8,OTHER,KOMATSU,,H80326,,,,GLOMEL,UNALLOCATED,00:24,00:12,00:36,,33.3,66.7,5,8.33,0.01,,,50,Yes,Komatsu - AEMP 2.0,Komatsu - AEMP 2.0,Komatsu - AEMP 2.0,Komatsu - AEMP 2.0,Komatsu - AEMP 2.0,,,,
2023/07/31,2023/08/01,HD 785-1,DUMPER1,DUMP_TRUCK,KOMATSU,,,,Diesel,,LUZENAC,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxTracker 357544374720726,MaxTracker 357544374720726,MaxTracker 357544374720726,,,LEASED,,,
2023/07/31,2023/08/01,HD 785-2,DUMPER2,DUMP_TRUCK,KOMATSU,,55004,0,Diesel,,LUZENAC,UNALLOCATED,22:11,00:00,22:11,15:26,0,100,1348,60.77,3.56,,,100,Yes,MaxActive - Cellular 862315066610394,MaxActive - Cellular 862315066610394,MaxActive - Cellular 862315066610394,Komatsu - AEMP 2.0,Komatsu - AEMP 2.0,LEASED,,,
2023/07/31,2023/08/01,HD 785-3,DUMPER3,DUMP_TRUCK,KOMATSU,HD785-7,31686,0,Diesel,,LUZENAC,UNALLOCATED,07:17,00:00,07:17,30:33,0,100,,,,,,100,Yes,MaxActive - Cellular 860536043094855,MaxActive - Cellular 860536043094855,MaxActive - Cellular 860536043094855,Komatsu - AEMP 2.0,Komatsu - AEMP 2.0,LEASED,,,
2023/07/31,2023/08/01,HD 785-4,DUMPER4,DUMP_TRUCK,KOMATSU,HD785-8EO,55003,,Diesel,,LUZENAC,UNALLOCATED,,,,,,,1287,,3.4,,,0,Yes,MaxTracker 357544374705370,MaxTracker 357544374705370,MaxTracker 357544374705370,Komatsu - AEMP 2.0,Komatsu - AEMP 2.0,LEASED,,,
2023/07/31,2023/08/01,HD 785-5,DUMPER5,DUMP_TRUCK,KOMATSU,HD785-7,31687,,Diesel,,LUZENAC,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049909409,MaxActive - Cellular 867035049909409,MaxActive - Cellular 867035049909409,Komatsu - AEMP 2.0,Komatsu - AEMP 2.0,LEASED,,,
2023/07/31,2023/08/01,HD 785-6,DUMPER6,DUMP_TRUCK,KOMATSU,,00001,2021,Diesel,,LUZENAC,UNALLOCATED,21:16,00:29,21:45,15:49,2.2,97.8,,,,,,100,Yes,MaxActive - Cellular 862315066523670,MaxActive - Cellular 862315066523670,MaxActive - Cellular 862315066523670,,,LEASED,Imerys,,
2023/07/31,2023/08/01,HD785-7,DUMPER7,DUMP_TRUCK,KOMATSU,,31153,,Diesel,,LUZENAC,UNALLOCATED,22:14,00:08,22:23,15:11,0.6,99.4,,,,,,100,Yes,MaxActive - Cellular 862315066428904,MaxActive - Cellular 862315066428904,MaxActive - Cellular 862315066428904,Komatsu - AEMP 2.0,Komatsu - AEMP 2.0,LEASED,,,
2023/07/31,2023/08/01,HD985-4,Dumper Kom,DUMP_TRUCK_DUMPER,KOMATSU,,,,Diesel,,LUZENAC,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxTracker 357544374586945,MaxTracker 357544374586945,MaxTracker 357544374586945,,,OWNED,Imerys,,
2023/07/31,2023/08/01,HNG00253,HNG00253,OTHER,CATERPILLAR,,HNG00253,,,,SYLACAUGA,UNALLOCATED,05:36,00:54,06:30,,13.8,86.2,413,63.54,1.09,0,,100,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/07/31,2023/08/01,HWC05443,HWC05443,OTHER,CATERPILLAR,,HWC05443,,,,SYLACAUGA,UNALLOCATED,03:48,03:42,07:30,,49.3,50.7,33,4.4,0.09,0,,100,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/07/31,2023/08/01,Hawks Post pump,hawks post pump,PUMP,SANDVIK,,,,,,DORSET,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867198057161386,,MaxActive - Cellular 867198057161386,,,,,,
2023/07/31,2023/08/01,Ipoh1_WL966 D,CAT WL966 D,WHEELED_LOADER,CATERPILLAR,966D,,,,,MALAYSIA,UNALLOCATED,20:06,11:09,31:15,06:38,35.7,64.3,,,,,,100,Yes,MaxActive - Cellular 862315066523142,MaxActive - Cellular 862315066523142,MaxActive - Cellular 862315066523142,,,,,,
2023/07/31,2023/08/01,Ipoh2_WL-L25F,Volvo WL-L25F,WHEELED_LOADER,VOLVO,L25F,,,,,MALAYSIA,UNALLOCATED,03:59,00:56,04:55,32:49,18.9,81.1,,,,,,100,Yes,MaxActive - Cellular 862315066432872,MaxActive - Cellular 862315066432872,MaxActive - Cellular 862315066432872,,,,,,
2023/07/31,2023/08/01,J1S02417,J1S02417,OTHER,CATERPILLAR,,J1S02417,,,,ICI WASHINGTON REGION,UNALLOCATED,,,,,,,,,,0,,0,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/07/31,2023/08/01,J1S02422,J1S02422,OTHER,CATERPILLAR,,J1S02422,,,,ICI WASHINGTON REGION,UNALLOCATED,12:12,10:30,22:42,,46.3,53.7,185,8.15,0.49,450,1793.0,100,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/07/31,2023/08/01,J1S03683,J1S03683,OTHER,CATERPILLAR,,J1S03683,,,,KINGS MOUNTAIN,UNALLOCATED,03:48,02:18,06:06,,37.7,62.3,58,9.51,0.15,0,,50,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/07/31,2023/08/01,J3R04864,J3R04864,OTHER,CATERPILLAR,,J3R04864,,,,KT BALL CLAY,UNALLOCATED,,,,,,,,,,0,,0,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/07/31,2023/08/01,JAP07179,Motorgrader #118 CAT 120K Zacoalco,GRADER,CATERPILLAR,120K,JAP07179,2018,Diesel,,ALMERIA,UNALLOCATED,,,,,,,,,,,,0,No,,,,,,OWNED,"ALMERIA, S.A. DE C.V.",,
2023/07/31,2023/08/01,JCB 220Xlc,Dores Excavator,EXCAVATOR,JCB,220LC,JCBA220GAK2500556,,,,DORSET,DORSET - Quarries,02:19,01:50,04:10,24:07,44.2,55.8,,,,,,100,Yes,MaxActive - Cellular 868963040406068,MaxActive - Cellular 868963040406068,MaxActive - Cellular 868963040406068,,,,,,
2023/07/31,2023/08/01,JCB 220Xlc Trigon ,JCB 220 X TRIGON,EXCAVATOR,JCB,220X,Trigion Machine,,,,DORSET,DORSET - Quarries,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867198057161519,,MaxActive - Cellular 867198057161519,,,,,,
2023/07/31,2023/08/01,JCB220x Povington,JCB220x Povington,EXCAVATOR,JCB,220x,,,,,DORSET,DORSET - Quarries,03:21,01:01,04:22,23:50,23.4,76.6,,,,,,100,Yes,MaxActive - Cellular 868963040385247,MaxActive - Cellular 868963040385247,MaxActive - Cellular 868963040385247,,,,,,
2023/07/31,2023/08/01,K1Y01044,K1Y01044,OTHER,CATERPILLAR,,K1Y01044,,,,KINGS MOUNTAIN,UNALLOCATED,,,,,,,,,,0,,0,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/07/31,2023/08/01,KEX00429,CT-07,CAT 772 HAUL TRUCK,CATERPILLAR,,KEX00429,,,,MARBLE HILL,UNALLOCATED,01:18,01:36,02:54,,55.2,44.8,56,19.31,0.15,0,,50,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/07/31,2023/08/01,KEX00430,CT-01/CAT 772 Haul Truck,772 HAUL TRUCK,CATERPILLAR,,KEX00430,,,,WHITESTONE,UNALLOCATED,05:24,02:54,08:18,,34.9,65.1,269,32.41,0.71,0,,100,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/07/31,2023/08/01,KEX00431,CT-02/CAT 772 Haul Truck,772 HAUL TRUCK,CATERPILLAR,,KEX00431,,,,WHITESTONE,UNALLOCATED,05:18,03:48,09:06,,41.8,58.2,250,27.47,0.66,0,,100,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/07/31,2023/08/01,KEX00432,CT-08,CAT 772 HAUL TRUCK,CATERPILLAR,,KEX00432,,,,MARBLE HILL,UNALLOCATED,,,,,,,,,,0,,0,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/07/31,2023/08/01,KEX01010,CAT 772G Haul Truck (CT-03),MINING_TRUCK,CATERPILLAR,,,,,,WHITESTONE,UNALLOCATED,,,,,,,,,,,,0,No,,,,,,,,,
2023/07/31,2023/08/01,KTW01020,KTW01020,OTHER,CATERPILLAR,,KTW01020,,,,KT BALL CLAY,UNALLOCATED,,,,,,,,,,0,,0,Yes,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,CAT - AEMP 2.0,,,,
2023/07/31,2023/08/01,Komatsu HM400,Komatsu HM400,DUMP_TRUCK,KOMATSU,HM400,,,,,RABENWALD,UNALLOCATED,09:18,00:00,09:18,,0,100,151,16.24,0.4,,,50,Yes,Komatsu - AEMP 2.0,Komatsu - AEMP 2.0,Komatsu - AEMP 2.0,Komatsu - AEMP 2.0,Komatsu - AEMP 2.0,,,,
2023/07/31,2023/08/01,L120H,chargeuse L120 H STT,BACKHOE_LOADER,VOLVO,L120H,18973,2022,Diesel,,LUZENAC,UNALLOCATED,14:52,00:21,15:13,21:05,2.3,97.7,,,,,,100,Yes,MaxActive - Cellular 862315060774212,MaxActive - Cellular 862315060774212,MaxActive - Cellular 862315060774212,,,OWNED,Imerys,,
2023/07/31,2023/08/01,L120H017698,L120H017698,OTHER,VOLVO,,L120H017698,,,,PLOEMEUR,UNALLOCATED,16:42,,16:42,,,100,45,2.69,0.12,,,100,Yes,Volvo - AEMP 2.0,Volvo - AEMP 2.0,Volvo - AEMP 2.0,,Volvo - AEMP 2.0,,,,
2023/07/31,2023/08/01,L120H018973,L120H018973,OTHER,VOLVO,,L120H018973,,,,LUZENAC,UNALLOCATED,13:11,01:19,14:30,,9,91,110,7.59,0.29,,,100,Yes,Volvo - AEMP 2.0,Volvo - AEMP 2.0,Volvo - AEMP 2.0,,Volvo - AEMP 2.0,,,,
2023/07/31,2023/08/01,L14,L14,WHEELED_LOADER,CATERPILLAR,,,,,,ANNESLEY MINE,UNALLOCATED,24:17,05:43,30:01,08:42,19.1,80.9,,,,,,100,Yes,MaxActive - LoRa 4CBC9831604FECD5,MaxActive - LoRa 4CBC9831604FECD5,MaxActive - LoRa 4CBC9831604FECD5,,,,,,
2023/07/31,2023/08/01,L15,L15,WHEELED_LOADER,CATERPILLAR,,,,,,ANNESLEY MINE,UNALLOCATED,24:57,06:38,31:35,07:22,21,79,,,,,,100,Yes,MaxActive - LoRa 4CBC983167080384,MaxActive - LoRa 4CBC983167080384,MaxActive - LoRa 4CBC983167080384,,,,,,
2023/07/31,2023/08/01,LOADER L9,L9 CAT 950K,WHEELED_LOADER,CATERPILLAR,950K,R4A00953,2012,Diesel,Stage I,QUINCY,UNALLOCATED,10:14,00:46,10:59,12:58,6.9,93.1,,,,,,50,Yes,MaxActive - Cellular 862315069898517,MaxTracker 357544372628863,MaxActive - Cellular 862315069898517,,,OWNED,Imerys,,
2023/07/31,2023/08/01,LONG ARM  EX,Long arm excavator ,EXCAVATOR,VOLVO,Volvo 290,,,,,MALAYSIA,UNALLOCATED,,,,,,,,,,,,0,No,,,,,,,,,
2023/07/31,2023/08/01,Liugong 856H,Liugong 856H,WHEELED_LOADER,LIUGONG,CLG856H,,2021,Diesel,,YBB - VIETNAM,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxTracker 352625698577630,MaxTracker 352625698577630,MaxTracker 352625698577630,,,OWNED,Quarry,,
2023/07/31,2023/08/01,M5K02258,Wheel Loader #119 CAT 950GC Zacoalco,WHEELED_LOADER,CATERPILLAR,950GC,M5K02258,2018,Diesel,,ALMERIA,UNALLOCATED,,,,,,,,,,,,0,No,,,,,,OWNED,"ALMERIA, S.A. DE C.V.",,
2023/07/31,2023/08/01,MA_001,ADT_1,DUMP_TRUCK,CATERPILLAR,740,,,,,RANONG,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - LoRa 4CBC9832118D3862,,MaxActive - LoRa 4CBC9832118D3862,,,,,,
2023/07/31,2023/08/01,MA_002,ADT_2,DUMP_TRUCK,CATERPILLAR,740,,,,,RANONG,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - LoRa 4CBC9832116BF7D3,,MaxActive - LoRa 4CBC9832116BF7D3,,,,,,
2023/07/31,2023/08/01,MA_003,ADT_3,DUMP_TRUCK,CATERPILLAR,740,,,,,RANONG,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - LoRa 4CBC9832118D433B,,MaxActive - LoRa 4CBC9832118D433B,,,,,,
2023/07/31,2023/08/01,MA_004,ADT_4,DUMP_TRUCK,CATERPILLAR,740,,,,,RANONG,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - LoRa 4CBC9832115B5E48,,MaxActive - LoRa 4CBC9832115B5E48,,,,,,
2023/07/31,2023/08/01,MA_005,ADT_5,DUMP_TRUCK,CATERPILLAR,345 GC,,,,,RANONG,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - LoRa 4CBC983211587DA9,,MaxActive - LoRa 4CBC983211587DA9,,,,,,
2023/07/31,2023/08/01,MA_006,ADT_6,DUMP_TRUCK,CATERPILLAR,745C,,,,,RANONG,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - LoRa 4CBC9832110C3F22,,MaxActive - LoRa 4CBC9832110C3F22,,,,,,
2023/07/31,2023/08/01,MCD4,MCD4 STT,DUMP_TRUCK,MERCEDES_BENZ,,,,Diesel,,LUZENAC,UNALLOCATED,12:55,00:07,13:02,22:27,0.9,99.1,,,,,,100,Yes,MaxActive - Cellular 862315066510768,MaxActive - Cellular 862315066510768,MaxActive - Cellular 862315066510768,,,,,,
2023/07/31,2023/08/01,ME 111372,CAT D10/N3 845 Ergonia,DOZER,CATERPILLAR,D10N  2YD01891,D10N  2YD01891,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049881293,,MaxActive - Cellular 867035049881293,,,,,,
2023/07/31,2023/08/01,ME 120724,CAT D9/R7 897 Ergonia,DOZER,CATERPILLAR,ABK 00457,ABK 00457,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049886003,,MaxActive - Cellular 867035049886003,,,,,,
2023/07/31,2023/08/01,ME 121488,Volvo Grader 333,GRADER,VOLVO,VCE0G970C00506012,VCE0G970C00506012,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049871989,,MaxActive - Cellular 867035049871989,,,,,,
2023/07/31,2023/08/01,ME 123249,CAT 349/2 856 Ergonia,EXCAVATOR,CATERPILLAR,CAT0349EVKF00327,CAT0349EVKF00327,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049921511,,MaxActive - Cellular 867035049921511,,,,,,
2023/07/31,2023/08/01,ME 132825,CAT 980H/1 846 Ergonia,WHEELED_LOADER,CATERPILLAR,980H CMHG00498,980H CMHG00498,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049872110,,MaxActive - Cellular 867035049872110,,,,,,
2023/07/31,2023/08/01,ME 132839,CAT 773B 895 Ergonia,DUMP_TRUCK_DUMPER,CATERPILLAR,63W03489,63W03489,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049938713,,MaxActive - Cellular 867035049938713,,,,,,
2023/07/31,2023/08/01,ME 132842,CAT 988H 850 Ergonia,WHEELED_LOADER,CATERPILLAR,988H BXY02043,988H BXY02043,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049889734,,MaxActive - Cellular 867035049889734,,,,,,
2023/07/31,2023/08/01,ME 136759,CAT 980M/2 851 Ergonia,WHEELED_LOADER,CATERPILLAR,980M KKRS02441,980M KKRS02441,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049921495,,MaxActive - Cellular 867035049921495,,,,,,
2023/07/31,2023/08/01,ME 136760,CAT 980M/3 852 Ergonia,WHEELED_LOADER,CATERPILLAR,980M CKRS02449,980M CKRS02449,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049843095,,MaxActive - Cellular 867035049843095,,,,,,
2023/07/31,2023/08/01,ME 136763,CAT 771D/1 896 Ergonia,DUMP_TRUCK_DUMPER,CATERPILLAR,6JR00187,6JR00187,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049871864,,MaxActive - Cellular 867035049871864,,,,,,
2023/07/31,2023/08/01,ME 136782,CAT 349EL 853 Ergonia,EXCAVATOR,CATERPILLAR,CAT0349ECKFX00178,CAT0349ECKFX00178,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049913641,,MaxActive - Cellular 867035049913641,,,,,,
2023/07/31,2023/08/01,ME 136786,VOLVO L220H/1 854 Ergonia,WHEELED_LOADER,VOLVO,VCEL220HL00002834,VCEL220HL00002834,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049919366,,MaxActive - Cellular 867035049919366,,,,,,
2023/07/31,2023/08/01,ME 136807,CAT D10/R4 898 Ergonia,DOZER,CATERPILLAR,D10R 3KR01540,D10R 3KR01540,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049936345,,MaxActive - Cellular 867035049936345,,,,,,
2023/07/31,2023/08/01,ME 136813,CAT 980H/4 855 Ergonia,WHEELED_LOADER,CATERPILLAR,980H AMHG00348,980H AMHG00348,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049893348,,MaxActive - Cellular 867035049893348,,,,,,
2023/07/31,2023/08/01,ME 141975,CAT 771D/2 899 Ergonia,DUMP_TRUCK_DUMPER,CATERPILLAR,5XD04712,5XD04712,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049936337,,MaxActive - Cellular 867035049936337,,,,,,
2023/07/31,2023/08/01,ME 141976,VOLVO L180H 857 Ergonia,WHEELED_LOADER,VOLVO,VCEL180HK00015372,VCEL180HK00015372,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049912940,,MaxActive - Cellular 867035049912940,,,,,,
2023/07/31,2023/08/01,ME 141982,VOLVO L220H/2 858 Ergonia,WHEELED_LOADER,VOLVO,VCEL220HK00005158,VCEL220HK00005158,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049936352,,MaxActive - Cellular 867035049936352,,,,,,
2023/07/31,2023/08/01,ME 144523,VOLVO L220-3 859 Ergonia,WHEELED_LOADER,VOLVO,VCEL220HL00005250,VCEL220HL00005250,2021,Diesel,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049885377,,MaxActive - Cellular 867035049885377,,,,Ergonia S.A.,,
2023/07/31,2023/08/01,ME 20486,CAT 966C/1 803 Ergonia,WHEELED_LOADER,CATERPILLAR,966C  42J1264,966C  42J1264,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049912833,,MaxActive - Cellular 867035049912833,,,,,,
2023/07/31,2023/08/01,ME 28856,CAT 983/2 814 Ergonia,OTHER,CATERPILLAR,983  38K0355,983  38K0355,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049913484,,MaxActive - Cellular 867035049913484,,,,,,
2023/07/31,2023/08/01,ME 33816,CAT 988B/6 822 Ergonia,WHEELED_LOADER,CATERPILLAR,988B  50W9621,988B  50W9621,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049899964,,MaxActive - Cellular 867035049899964,,,,,,
2023/07/31,2023/08/01,ME 39838,CAT 966C/3 811 Ergonia,WHEELED_LOADER,CATERPILLAR,966C  42J3785,966C  42J3785,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049913625,,MaxActive - Cellular 867035049913625,,,,,,
2023/07/31,2023/08/01,ME 39854,CAT 966 Imerys 207,WHEELED_LOADER,CATERPILLAR,M966D,99Y00933,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049912825,,MaxActive - Cellular 867035049912825,,,,,,
2023/07/31,2023/08/01,ME 39870,CAT 988B/3 818 Ergonia,WHEELED_LOADER,CATERPILLAR,988B  50W1062,988B  50W1062,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049889619,,MaxActive - Cellular 867035049889619,,,,,,
2023/07/31,2023/08/01,ME 39891,CAT D9/N1 820 Ergonia,DOZER,CATERPILLAR,D9N  1JD01469,D9N  1JD01469,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049876475,,MaxActive - Cellular 867035049876475,,,,,,
2023/07/31,2023/08/01,ME 39894,CAT 988B/5 821 Ergonia,WHEELED_LOADER,CATERPILLAR,988B  50W3044,988B  50W3044,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049912932,,MaxActive - Cellular 867035049912932,,,,,,
2023/07/31,2023/08/01,ME 40603,CAT 988B/17 842 Ergonia,WHEELED_LOADER,CATERPILLAR,988B  50W3852,988B  50W3852,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049912734,,MaxActive - Cellular 867035049912734,,,,,,
2023/07/31,2023/08/01,ME 49396,CAT 988B/18 839 Ergonia,WHEELED_LOADER,CATERPILLAR,988B  50W4553,988B  50W4553,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049876509,,MaxActive - Cellular 867035049876509,,,,,,
2023/07/31,2023/08/01,ME 50535,CAT 988B/10 828 Ergonia,WHEELED_LOADER,CATERPILLAR,988B  50W2696,988B  50W2696,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049913757,,MaxActive - Cellular 867035049913757,,,,,,
2023/07/31,2023/08/01,ME 50565,CAT 988B/13 831 Ergonia,WHEELED_LOADER,CATERPILLAR,988B  50W1140,988B  50W1140,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049917170,,MaxActive - Cellular 867035049917170,,,,,,
2023/07/31,2023/08/01,ME 50568,CAT 988B/14 834 Ergonia,WHEELED_LOADER,CATERPILLAR,988B  50W3287,988B  50W3287,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049921362,,MaxActive - Cellular 867035049921362,,,,,,
2023/07/31,2023/08/01,ME 50569,CAT D9/L4 830 Ergonia,DOZER,CATERPILLAR,D9L  14Y02405,D9L  14Y02405,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049913500,,MaxActive - Cellular 867035049913500,,,,,,
2023/07/31,2023/08/01,ME 50584,CAT D9/L5 835 Ergonia,DOZER,CATERPILLAR,D9L  14Y03965,D9L  14Y03965,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049936287,,MaxActive - Cellular 867035049936287,,,,,,
2023/07/31,2023/08/01,ME 50645,CAT 988B/19 837 Ergonia,WHEELED_LOADER,CATERPILLAR,988B  50W4735,988B  50W4735,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049881269,,MaxActive - Cellular 867035049881269,,,,,,
2023/07/31,2023/08/01,ME 51757,CAT D10/N1 841 Ergonia,DOZER,CATERPILLAR,D10N  2YD00470,D10N  2YD00470,,,,MILOS,UNALLOCATED,,,,,,,,,,,,0,Yes,MaxActive - Cellular 867035049842857,,MaxActive - Cellular 867035049842857,,,,,,
