StartDate,EndDate,AssetID,MachineName,MachineType,Load Capacity (Tonnes),OEM,Model,VIN,Manufacturing year,EngineType,EmissionStandard,Customer,Code,Site,HireStatus,ContractNumber,Active (hh:mm),Idle (hh:mm),Total On (hh:mm),Off (hh:mm),Idle (%),OutOfHours (hh:mm),RentalUtilisation (%),Fuel (L),Fuel burn (l/h),CO2 Emissions (t),Data Level (%),Telematics found,Activity Data Source,Location Data Source,Hour Meter Data Source,Fuel Data Source,Ownership type,Owner,Note,Subscriptions
2023/08/14,2023/08/15,TH14M37,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A87GJJ2575099,,,,VINCI CONSTRUCTION UK LTD(STL),V050,ALTON - GU34,On hire,PH74898,03:30,02:39,06:09,,43,00:00,34,26,4.23,0.07,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M38,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A87GCJ2575086,,,,BALFOUR BEATTY CONSTRUCTION,B056,BRISTOL - BS11 9BW,On hire,NSD8210,00:32,00:19,00:51,,36.8,00:00,5,5,5.88,0.01,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M39,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A87GEJ2726662,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Available,,03:13,02:14,05:27,,41,00:00,30,19,3.49,0.05,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M40,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A87GCJ2726668,,,,AMEY RAIL LIMITED,R260,SOOTHILL CONNECT 22 BUSINESS PARK,On hire,WSD43518,00:00,00:00,00:00,,,00:00,0,0,0,0,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M41,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A87GJJ2726670,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Available,,00:10,00:02,00:12,,19.4,00:00,1,0,0,0,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M42,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A87GAJ2726785,,,,J MCCANN & CO LIMITED,J095,COCOA WEST (OPPOSITE NUMBER 70),On hire,WSD32277,00:00,00:00,00:00,,,00:00,0,0,0,0,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M43,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A87GLJ2726786,,,,AMALGAMATED CONSTRUCTION LTD,A006,LYDNEY - GL15 4ES,On hire,NSD8204,05:31,03:29,09:00,,38.7,00:00,50,26,2.89,0.07,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M44,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A87GVJ2727028,,,,AMALGAMATED CONSTRUCTION LTD,A006,HALF MOON LANE,On hire,WSD42798,02:04,00:44,02:48,,26,00:00,16,12,4.29,0.03,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M45,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A87GVJ2727031,,,,GT ENVIRONMENT OU 5300,G138,GALLIFORD STORES,On hire,WSD31951,01:02,00:25,01:27,,29.2,00:00,8,6,4.14,0.02,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M46,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A87GHJ2724571,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Unconfirmed Off Hire 3+ Days Overdue,SDW85411,01:20,00:31,01:51,,28.1,00:00,10,9,4.86,0.02,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M47,14 Mtr Telehandler 540/140 HI -VIS Low Emission c/w Fork Positioner,TELEHANDLER,,JCB,,JCB5A87GEJ2724572,,,,AMEY RAIL LIMITED,R260,ABERCWMBOI - CF44 6BP,On hire,NSD6992,06:42,01:39,08:21,,19.7,00:00,46,32,3.83,0.08,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M48,14 Mtr Telehandler 540/140 HI -VIS Low Emission c/w side shift,TELEHANDLER,,JCB,,JCB5A87GTJ2724574,,,,AMALGAMATED CONSTRUCTION LTD,A006,CARDIFF - CF10 4NS,On hire,NSD7726,00:07,00:02,00:09,,19.3,00:00,1,1,6.67,0,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M49,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A87GPJ2724575,,,,BAM NUTTALL LTD (BTU.0080),B261,MIRFIELD STATION,On hire,WSD42800,00:00,00:00,00:00,,,00:00,0,0,0,0,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M50,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A87GCJ2725262,,,,BAM NUTTALL CP5 FRAME WORK,B032,DOVER- CT17,On hire,SDW84641,00:00,00:00,00:00,,,00:00,0,0,0,0,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M51,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A87GVJ2725263,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Due for delivery today,,08:55,04:29,13:24,,33.4,00:00,74,63,4.7,0.17,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M52,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A87GLJ2728358,,,,KELTBRAY PLANT LIMITED T/A,K013,DRAINAGE WORKS,On hire,WSD33833,03:26,01:43,05:09,,33.5,00:00,29,18,3.5,0.05,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M53,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A87GTJ2728401,,,,BAM NUTTALL LTD (BTU.0060),B265,PITSFORD ROAD M40 8GS,On hire,WSD27668,00:00,00:00,00:00,,,00:00,0,0,0,0,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M54,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A87GPJ2728402,,,,AMEY RAIL LIMITED,R260,RICHMOND STREET,On hire,WSD33486,00:00,00:00,00:00,,,00:00,0,0,0,0,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M55,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A87GPJ2728450,,,,COLAS SIAC LIMITED,C129,A46 STONELEIGH ROAD,On hire,WSD41410,00:49,02:29,03:18,,75.6,00:00,18,15,4.55,0.04,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M56,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A87GCJ2728851,,,,AMEY RAIL LIMITED,R260,ABERCWMBOI - CF44 6BP,On hire,NSD7802,00:03,00:00,00:03,,8.3,00:00,0,1,20,0,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M57,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A87GJJ2728452,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Unconfirmed Off Hire 3+ Days Overdue,WSD42657,00:06,00:01,00:07,,8.4,00:00,1,1,8.85,0,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M58,14 Mtr Telehandler 540/140 HI -VIS Low Emission C/W Sideshift,TELEHANDLER,,JCB,,JCB5A87GEJ2728850,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Due for delivery today,,00:13,00:20,00:33,,61.8,00:00,3,2,3.64,0.01,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M59,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A87GVJ2730026,,,,SAFEROAD VRS LTD,S013,M6 J21 TO 26,On hire,WSD39110,01:14,00:19,01:33,,19.8,00:00,9,7,4.52,0.02,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M60,14 Mtr Telehandler 540/140 HI -VIS Low Emission c/w FORK POSITIONER,TELEHANDLER,,JCB,,JCB5A8AGLK2785136,,,,AMALGAMATED CONSTRUCTION LTD,A006,WAKEFIELD ROAD,On hire,WSD41257,,,,,,,,,,,0,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M61,14 Mtr Telehandler 540/140 HI -VIS Low Emission 360CAM,TELEHANDLER,,JCB,,JCB5A8AGJK2785132,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Available,,00:01,00:00,00:02,,7.8,00:00,0,0,0,0,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M62,14 Mtr Telehandler 540/140 HI -VIS Low Emission c/w FORK POSITIONER,TELEHANDLER,,JCB,,JCB5A8AGVK2785134,,,,CLANCY DOCWRA LTD - (SCS HS2),016,UTILITIES -  RUISLIP- HA4,On hire,SDW80266,00:05,00:01,00:06,,16.1,00:00,1,1,10,0,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M63,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A8AGCK2785133,,,,EKFB JV,E116,CHIPPING WARDEN GREEN TUNNEL - SAT COMPOUND,On hire,PH77275,06:30,03:03,09:33,,32,00:00,53,55,5.76,0.15,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M64,14 Mtr Telehandler 540/140 HI -VIS Low Emission c/w FORK POSITIONER,TELEHANDLER,,JCB,,JCB5A8AGKK2786103,,,,MORGAN SINDALL CONSTRUCTION,M169,A11 CONCRETE ROAD,On hire,PH77945,04:50,01:04,05:54,,17.9,00:00,33,38,6.44,0.1,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M65,14 Mtr Telehandler 540/140 HI -VIS Low Emission c/w FORK POSITIONER,TELEHANDLER,,JCB,,JCB5A8AGJK2785213,,,,UNITED LIVING ENERGY LIMITED,F076,MORCOMBE AGL,On hire,WSD43510,00:40,00:23,01:03,,36,00:00,6,3,2.86,0.01,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M66,14 Mtr Telehandler 540/140 HI -VIS Low Emission c/w FORK POSITIONER,TELEHANDLER,,JCB,,JCB5A8AGKK2785193,,,,UNITED LIVING ENERGY LIMITED,F076,UNITED LIVING INFRASTRUCTURE SERVICES CA2,On hire,WSD33588,00:45,00:30,01:15,,40.3,00:00,7,6,4.8,0.02,100,Yes,JCB - AEMP 2.0,JCB - AEMP 2.0,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M67,14 Mtr Telehandler 540/140 HI -VIS Low Emission c/w FORK POSITIONER,TELEHANDLER,,JCB,,JCB5A8AGPK2785371,,,,BOUYGUES E&S SOLUTIONS LTD,B159,TALMAGE - OX9,On hire,PH83374,01:00,00:48,01:48,,44.4,00:00,10,9,5,0.02,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M68,14 Mtr Telehandler 540/140 HI -VIS Low Emission c/w FORK POSTIONER,TELEHANDLER,,JCB,,JCB5A8AGVK2785358,,,,COSTAIN LIMITED (A30),C278,CARLAND CROSS ROUNDABOUT- TR8 5AX,On hire,NSD7747,07:07,02:17,09:24,,24.3,00:00,52,45,4.79,0.12,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M69,14 Mtr Telehandler 540/140 HI -VIS Low Emission c/w FORK POSTIONER,TELEHANDLER,,JCB,,JCB5A8AGCK2787223,,,,COLEMAN & COMPANY LIMITED,C203,LAND ROVER,On hire,WSD42210,00:07,00:02,00:09,,21.9,00:00,1,1,6.67,0,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M70,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A8MGVM3010048,,,,EKFB JV,E116,WEST STREET COMPOUND,On hire,SDW79533,03:17,03:40,06:56,,52.7,00:00,39,24,3.46,0.06,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M71,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A8MGCM3010106,,,,M & A DOOCEY CIVIL ENGINEERING,D091,DOOCEY GROUP,On hire,WSD37590,02:23,00:01,02:25,,1,00:00,13,16,6.64,0.04,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M72,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A8MGTM3010107,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Available,,00:05,00:19,00:24,,79.2,00:00,2,2,5.05,0.01,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M73,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A8MGPM3010349,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Unconfirmed Off Hire 3+ Days Overdue,SDW84928,00:46,00:32,01:18,,40.6,00:00,7,8,6.15,0.02,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M74,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A8MGHM3010409,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Unconfirmed Off Hire 3+ Days Overdue,SDW85255,00:02,00:07,00:09,,79.3,00:00,1,1,6.67,0,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M75,14 Mtr Telehandler 540/140 HI -VIS,TELEHANDLER,,JCB,,JCB5A8MGCM3010646,,,,AMEY RAIL LIMITED,R260,EUROSTAR TEMPLE MILLS DEPOT - E10,On hire,PH81756,04:36,00:21,04:57,,7.1,00:00,28,14,2.83,0.04,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M76,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A8MGKM3060945,,,,RIVERLINX CJV,R273,GREENWICH PENINSULA - SE10 0DX,On hire,SDW82239,10:53,01:34,12:27,,12.6,00:00,69,47,3.78,0.12,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M77,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A8MGJM3060946,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Unconfirmed Off Hire 3+ Days Overdue,SDW85628,00:00,00:00,00:00,,,00:00,0,0,0,0,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M78,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A8MGVM3060948,,,,EKFB JV,E116,SCHOOL HILL,On hire,SDW82356,03:12,00:39,03:51,,16.8,00:00,21,19,4.94,0.05,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M79,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A8MGCM3060950,,,,SCS JV,S135,VICTORIA ROAD CROSSOVER BOX COMPOUND,On hire,SDW80794,00:28,01:11,01:39,,71.4,00:00,9,6,3.64,0.02,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M80,14 Mtr Telehandler 540/140 HI -VIS Low Emission - e13*2016/1628*2020/1040EV4/D*0385*02,TELEHANDLER,,JCB,,JCB5A8MGTM3060814,,,,COSTAIN LIMITED (M6),C109,M6 NORTH COMPOUND,On hire,WSD24763,,,,,,,,,,,0,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M81,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A8MGEM3062317,,,,UNITED LIVING ENERGY LIMITED,F076,THEDDLETHORPE (DECOM 22),On hire,WSD40506,00:40,00:11,00:51,,22.7,00:00,5,6,7.06,0.02,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M82,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A8MGTM3062224,,,,EKFB JV,E116,WENDOVER GREEN TUNNEL NORTH,On hire,PH73374,06:26,01:37,08:03,,20,00:00,45,33,4.1,0.09,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M83,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A8MGPM3062225,,,,EKFB JV,E116,TWYFORD EARTHWORKS COMPOUND,On hire,SDW73139,04:26,04:25,08:51,,49.9,00:00,49,27,3.05,0.07,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M84,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A8MGCM3063105,,,,RIVERLINX CJV,R273,CANNING TOWN - E16,On hire,SDW78352,14:47,03:37,18:24,,19.6,01:33,102,76,4.13,0.2,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M85,14 Mtr Telehandler 540/140 HI -VIS Low Emission,TELEHANDLER,,JCB,,JCB5A8MGVM3063106,,,,VINCI CONSTRUCTION UK LTD(STL),V050,FARNBOROUGH - GU14 0LZ,On hire,PH75079,07:19,06:53,14:12,,48.4,00:00,79,50,3.52,0.13,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M86,14 Mtr Telehandler 540/140 HI -VIS Low Emission  - AIR CON.,TELEHANDLER,,JCB,,3100216,,,,MORRISON WATER SERVICES,M027,BROXBOURNE GOLF CLUB,On hire,PH83507,01:57,00:18,02:15,,13.3,00:00,13,9,4,0.02,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M87,14 Mtr Telehandler 540/140 HI -VIS Low Emission  - AIR CON.,TELEHANDLER,,JCB,,JCB5A8MGTN3100391,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,On hire,,08:59,03:22,12:21,,27.3,00:00,69,42,3.4,0.11,100,Yes,JCB - AEMP 2.0,JCB - AEMP 2.0,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M88,14 Mtr Telehandler 540/140 HI -VIS Low Emission  - AIR CON.,TELEHANDLER,,JCB,,JCB5A8MGPN3100392,,,,TILBURY DOUGLAS CONST LTD,T153,OXFORDSHIRE - OX13,On hire,SDW83239,01:03,00:15,01:18,,19,00:00,7,6,4.62,0.02,100,Yes,JCB - AEMP 2.0,JCB - AEMP 2.0,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M89,14 Mtr Telehandler 540/140 HI -VIS Low Emission  - AIR CON.,TELEHANDLER,,JCB,,JCB5A8MGVN3151929,,,,UNALLOCATED,UNALLOCATED,UNALLOCATED,Available,,00:49,00:35,01:24,,41.9,00:00,8,3,2.14,0.01,100,Yes,JCB - AEMP 2.0,JCB - AEMP 2.0,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M90,14 Mtr Telehandler 540/140 HI -VIS Low Emission  - AIR CON.,TELEHANDLER,,JCB,,JCB5A8MGJN3151930,,,,BAM NUTTALL LTD (BTU.0080),B261,THORNHILL POWER STATION,On hire,WSD42697,00:00,00:00,00:00,,,00:00,0,0,0,0,100,Yes,JCB - AEMP 2.0,JCB - AEMP 2.0,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M91,14 Mtr Telehandler 540/140 HI -VIS Low Emission  - AIR CON.,TELEHANDLER,,JCB,,JCB5A8MGEN3152780,,,,COSTAIN LTD (SPA),C288,ANGLIAN WATER WASTE TREATMENT PLANT,On hire,PH82841,02:30,00:21,02:51,,12.1,00:00,16,21,7.37,0.06,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M92,14 Mtr Telehandler 540/140 HI -VIS Low Emission  - AIR CON.,TELEHANDLER,,JCB,,3153833,,,,BOUYGUES E&S SOLUTIONS LTD,B159,CHELMSFORD - CM3,On hire,SDW85067,00:00,00:00,00:00,,,00:00,0,0,0,0,100,Yes,JCB - AEMP 2.0,JCB - AEMP 2.0,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M93,14 Mtr Telehandler 540/140 HI -VIS Low Emission  - AIR CON.,TELEHANDLER,,JCB,,3155142,,,,COLEMAN & COMPANY LIMITED,C203,LAND ROVER,On hire,WSD43086,03:05,02:28,05:33,,44.4,00:00,31,16,2.88,0.04,100,Yes,JCB - AEMP 2.0,JCB - AEMP 2.0,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M94,14 Mtr Telehandler 540/140 HI -VIS Low Emission  - AIR CON.,TELEHANDLER,,JCB,,3155143,,,,SKANSKA CIVIL ENGINEERING,S011,WARWICKSHIRE GAELIC ATHLETIC ASSOCIATION,On hire,WSD41202,05:01,05:29,10:30,,52.2,00:00,58,35,3.33,0.09,100,Yes,JCB - AEMP 2.0,JCB - AEMP 2.0,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M95,14 Mtr Telehandler 540/140 HI -VIS Low Emission  - AIR CON.,TELEHANDLER,,JCB,,3155144,,,,EKFB JV,E116,GREATWORTH GREEN TUNNELL,On hire,PH80649,06:57,03:48,10:45,,35.4,00:00,60,56,5.21,0.15,100,Yes,JCB - AEMP 2.0,JCB - AEMP 2.0,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M96,14 Mtr Telehandler 540/140 HI -VIS Low Emission  - AIR CON.,TELEHANDLER,,JCB,,3241479,,,,BAM NUTTALL LTD (BAU.4600),B256,AWE BURGHFIELD SITE,On hire,SDW84253,04:20,02:49,07:09,,39.4,00:00,40,29,4.06,0.08,100,Yes,JCB - AEMP 2.0,JCB - AEMP 2.0,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M97,14 Mtr Telehandler 540/140 HI -VIS Low Emission  - AIR CON.,TELEHANDLER,,JCB,,3242927,,,,AMALGAMATED CONSTRUCTION LTD,A006,CORNWALL - TR8 4NY,On hire,NSD8079,01:00,00:06,01:06,,9.1,00:00,6,6,5.45,0.02,100,Yes,JCB - AEMP 2.0,JCB - AEMP 2.0,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH14M98,14 Mtr Telehandler 540/140 HI -VIS Low Emission  - AIR CON.,TELEHANDLER,,JCB,,3244048,,,,GALLIFORD TRY INFRASTRUCTURE,G100,A303 - BA22 7RB,On hire,NPH3509,07:22,02:29,09:51,,25.3,00:00,55,51,5.18,0.13,100,Yes,JCB - AEMP 2.0,JCB - AEMP 2.0,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH17M07,17 MTR JCB 540-170 TELEHANDLER,TELEHANDLER,,JCB,,JCB5AF2GCG2462946,,,,J N BENTLEY LTD,B180,UNALLOCATED,Unconfirmed Off Hire 1-2 Days Overdue,WPH43095,02:32,00:34,03:06,,18.1,00:00,17,15,4.84,0.04,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH17M08,17 MTR JCB 540-170 TELEHANDLER,TELEHANDLER,,JCB,,JCB5AF2GAG2462956,,,,AMALGAMATED CONSTRUCTION LTD,A006,WILLIAM G SEARCH LTD YARD,On hire,WSD40856,00:16,00:05,00:21,,23.1,00:00,2,2,5.71,0.01,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
2023/08/14,2023/08/15,TH17M09,17 MTR JCB 540-170 TELEHANDLER,TELEHANDLER,,JCB,,JCB5AF2GJG2462967,,,,VINCI CONSTRUCTION UK LTD (FAW,V056,SOUTHAMPTON- SO45,On hire,PH79133,03:16,02:32,05:48,,43.6,00:00,32,27,4.66,0.07,100,Yes,JCB - AEMP 2.0,,JCB - AEMP 2.0,JCB - AEMP 2.0,,,,
